timestamp,zone,flow_rate_lpm,consumption_liters,duration_min,scenario,hour,day_of_week,is_weekend,calculated_consumption,consumption_difference,zone_id,model_prediction,anomaly_score,ml_status,severity,reason,recommended_action,agent_input
2026-07-06 20:20:00,BT Department,13.26,359.79,27.13,Suspicious,20,0,0,359.7438,0.0462000000000557,2,-1,-0.0454714423809305,Anomaly,Suspicious,"Unusual flow pattern detected: 13.26 L/min for 27.13 min, using approximately 359.79 L. Possible abnormal usage or early-stage leakage.",Schedule inspection of the zone and monitor the next water-flow readings.,"Zone: BT Department | Flow: 13.26 L/min | Duration: 27.13 min | Consumption: 359.79 L | Severity: Suspicious | Reason: Unusual flow pattern detected: 13.26 L/min for 27.13 min, using approximately 359.79 L. Possible abnormal usage or early-stage leakage."
2026-07-23 07:10:00,Physics Lab,11.16,212.45,19.04,Suspicious,7,3,0,212.4864,0.0364000000000146,11,1,0.0283489889328977,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Physics Lab | Flow: 11.16 L/min | Duration: 19.04 min | Consumption: 212.45 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-25 11:20:00,New Seminar Hall,5.73,40.02,6.99,Normal,11,1,0,40.0527,0.0326999999999984,10,1,0.1569478087961545,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: New Seminar Hall | Flow: 5.73 L/min | Duration: 6.99 min | Consumption: 40.02 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-23 10:10:00,Mechanical Lab,3.54,10.69,3.02,Normal,10,3,0,10.6908,0.0007999999999999,9,1,0.1499086283091453,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Mechanical Lab | Flow: 3.54 L/min | Duration: 3.02 min | Consumption: 10.69 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-06 15:10:00,Physics Lab,13.48,219.52,16.28,Suspicious,15,0,0,219.4544,0.0655999999999892,11,-1,-0.0068153688799382,Anomaly,Suspicious,"Unusual flow pattern detected: 13.48 L/min for 16.28 min, using approximately 219.52 L. Possible abnormal usage or early-stage leakage.",Schedule inspection of the zone and monitor the next water-flow readings.,"Zone: Physics Lab | Flow: 13.48 L/min | Duration: 16.28 min | Consumption: 219.52 L | Severity: Suspicious | Reason: Unusual flow pattern detected: 13.48 L/min for 16.28 min, using approximately 219.52 L. Possible abnormal usage or early-stage leakage."
2026-07-22 17:00:00,Biotech Department,7.08,21.38,3.02,Normal,17,2,0,21.3816,0.0015999999999998,3,1,0.1454259837929122,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Biotech Department | Flow: 7.08 L/min | Duration: 3.02 min | Consumption: 21.38 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-06 23:10:00,CSE Department,18.32,675.41,36.87,Critical,23,0,0,675.4584,0.0484000000000151,4,-1,-0.1051168222399019,Anomaly,Critical,Very high flow rate (18.32 L/min) with prolonged flow (36.87 min) and high consumption (675.41 L). Possible continuous leakage or major water wastage.,"Immediate inspection recommended. Check taps, pipes, valves and nearby water lines.",Zone: CSE Department | Flow: 18.32 L/min | Duration: 36.87 min | Consumption: 675.41 L | Severity: Critical | Reason: Very high flow rate (18.32 L/min) with prolonged flow (36.87 min) and high consumption (675.41 L). Possible continuous leakage or major water wastage.
2026-08-20 17:50:00,Chemistry Lab,5.86,49.12,8.39,Normal,17,3,0,49.165400000000005,0.0454000000000078,5,1,0.1480970970106729,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Chemistry Lab | Flow: 5.86 L/min | Duration: 8.39 min | Consumption: 49.12 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-18 11:10:00,Physics Lab,2.75,23.14,8.42,Normal,11,1,0,23.155,0.0150000000000005,11,1,0.1327806891291645,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Physics Lab | Flow: 2.75 L/min | Duration: 8.42 min | Consumption: 23.14 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-12 13:40:00,AIML Department,14.11,820.61,58.18,Critical,13,6,1,820.9198,0.3097999999999956,1,-1,-0.112642184117698,Anomaly,Critical,Very high flow rate (14.11 L/min) with prolonged flow (58.18 min) and high consumption (820.61 L). Possible continuous leakage or major water wastage.,"Immediate inspection recommended. Check taps, pipes, valves and nearby water lines.",Zone: AIML Department | Flow: 14.11 L/min | Duration: 58.18 min | Consumption: 820.61 L | Severity: Critical | Reason: Very high flow rate (14.11 L/min) with prolonged flow (58.18 min) and high consumption (820.61 L). Possible continuous leakage or major water wastage.
2026-08-17 17:40:00,AI Lab,7.06,14.14,2.0,Normal,17,0,0,14.12,0.0200000000000013,0,1,0.0951073371290202,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: AI Lab | Flow: 7.06 L/min | Duration: 2.0 min | Consumption: 14.14 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-08 13:40:00,CSE Department,5.21,24.05,4.61,Normal,13,2,0,24.0181,0.0319000000000002,4,1,0.1731269841862482,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: CSE Department | Flow: 5.21 L/min | Duration: 4.61 min | Consumption: 24.05 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-07 06:20:00,BT Department,17.92,1612.53,89.98,Critical,6,4,0,1612.4416000000003,0.0883999999996376,2,-1,-0.1323403900958376,Anomaly,Critical,Very high flow rate (17.92 L/min) with prolonged flow (89.98 min) and high consumption (1612.53 L). Possible continuous leakage or major water wastage.,"Immediate inspection recommended. Check taps, pipes, valves and nearby water lines.",Zone: BT Department | Flow: 17.92 L/min | Duration: 89.98 min | Consumption: 1612.53 L | Severity: Critical | Reason: Very high flow rate (17.92 L/min) with prolonged flow (89.98 min) and high consumption (1612.53 L). Possible continuous leakage or major water wastage.
2026-08-03 15:00:00,BT Department,13.36,285.98,21.41,Suspicious,15,0,0,286.0376,0.0575999999999794,2,-1,-0.0261007631626302,Anomaly,Suspicious,"Unusual flow pattern detected: 13.36 L/min for 21.41 min, using approximately 285.98 L. Possible abnormal usage or early-stage leakage.",Schedule inspection of the zone and monitor the next water-flow readings.,"Zone: BT Department | Flow: 13.36 L/min | Duration: 21.41 min | Consumption: 285.98 L | Severity: Suspicious | Reason: Unusual flow pattern detected: 13.36 L/min for 21.41 min, using approximately 285.98 L. Possible abnormal usage or early-stage leakage."
2026-07-04 17:10:00,BT Department,6.76,24.23,3.59,Normal,17,5,1,24.2684,0.0383999999999993,2,1,0.0996719695255579,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: BT Department | Flow: 6.76 L/min | Duration: 3.59 min | Consumption: 24.23 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-08 09:30:00,Electronics Department,4.29,26.31,6.13,Normal,9,2,0,26.2977,0.0122999999999997,6,1,0.1701737573521574,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Electronics Department | Flow: 4.29 L/min | Duration: 6.13 min | Consumption: 26.31 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-20 21:10:00,BT Department,4.97,19.88,4.0,Normal,21,0,0,19.88,0.0,2,1,0.1209486572506543,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: BT Department | Flow: 4.97 L/min | Duration: 4.0 min | Consumption: 19.88 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-20 04:40:00,HOD Department,3.6,8.88,2.47,Normal,4,0,0,8.892000000000001,0.0120000000000004,7,1,0.1030121659250915,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: HOD Department | Flow: 3.6 L/min | Duration: 2.47 min | Consumption: 8.88 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-07 13:50:00,CSE Department,2.94,25.52,8.67,Normal,13,4,0,25.4898,0.0302000000000006,4,1,0.131500649923988,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: CSE Department | Flow: 2.94 L/min | Duration: 8.67 min | Consumption: 25.52 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-21 16:10:00,BT Department,2.76,22.61,8.18,Normal,16,1,0,22.5768,0.0332000000000007,2,1,0.1290667750710944,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: BT Department | Flow: 2.76 L/min | Duration: 8.18 min | Consumption: 22.61 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-24 16:20:00,CSE Department,4.03,36.79,9.13,Normal,16,4,0,36.79390000000001,0.0039000000000086,4,1,0.1404428311270517,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: CSE Department | Flow: 4.03 L/min | Duration: 9.13 min | Consumption: 36.79 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-06 04:50:00,Electronics Department,3.99,16.29,4.08,Normal,4,3,0,16.2792,0.0107999999999996,6,1,0.146359444443087,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Electronics Department | Flow: 3.99 L/min | Duration: 4.08 min | Consumption: 16.29 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-08 19:10:00,Mechanical Lab,6.65,20.56,3.09,Normal,19,2,0,20.5485,0.011499999999998,9,1,0.1519613599960885,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Mechanical Lab | Flow: 6.65 L/min | Duration: 3.09 min | Consumption: 20.56 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-14 18:20:00,Physics Lab,5.95,33.56,5.64,Normal,18,4,0,33.558,0.0020000000000024,11,1,0.1400999634426226,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Physics Lab | Flow: 5.95 L/min | Duration: 5.64 min | Consumption: 33.56 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-04 22:10:00,AI Lab,11.59,133.44,11.51,Suspicious,22,1,0,133.4009,0.0390999999999905,0,1,0.0133938388394411,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: AI Lab | Flow: 11.59 L/min | Duration: 11.51 min | Consumption: 133.44 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-13 14:00:00,HOD Department,4.29,7.5,1.75,Normal,14,3,0,7.5075,0.0075000000000002,7,1,0.1488487921444598,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: HOD Department | Flow: 4.29 L/min | Duration: 1.75 min | Consumption: 7.5 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-21 14:50:00,IT Department,5.55,5.61,1.01,Normal,14,1,0,5.6055,0.0045000000000001,8,1,0.1236926685778531,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: IT Department | Flow: 5.55 L/min | Duration: 1.01 min | Consumption: 5.61 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-29 05:50:00,Biotech Department,5.82,51.81,8.91,Normal,5,2,0,51.8562,0.0461999999999989,3,1,0.1457048951771476,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Biotech Department | Flow: 5.82 L/min | Duration: 8.91 min | Consumption: 51.81 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-31 09:50:00,Chemistry Lab,16.01,252.89,15.8,Suspicious,9,4,0,252.95800000000003,0.0680000000000404,5,-1,-0.0035867499396544,Anomaly,Suspicious,"Unusual flow pattern detected: 16.01 L/min for 15.80 min, using approximately 252.89 L. Possible abnormal usage or early-stage leakage.",Schedule inspection of the zone and monitor the next water-flow readings.,"Zone: Chemistry Lab | Flow: 16.01 L/min | Duration: 15.8 min | Consumption: 252.89 L | Severity: Suspicious | Reason: Unusual flow pattern detected: 16.01 L/min for 15.80 min, using approximately 252.89 L. Possible abnormal usage or early-stage leakage."
2026-08-18 22:30:00,Electronics Department,5.16,35.6,6.9,Normal,22,1,0,35.604000000000006,0.0040000000000048,6,1,0.134074538342048,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Electronics Department | Flow: 5.16 L/min | Duration: 6.9 min | Consumption: 35.6 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-10 12:20:00,CSE Department,4.1,34.59,8.43,Normal,12,4,0,34.562999999999995,0.0270000000000081,4,1,0.1524671879877609,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: CSE Department | Flow: 4.1 L/min | Duration: 8.43 min | Consumption: 34.59 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-24 00:30:00,BT Department,4.46,5.75,1.29,Normal,0,0,0,5.7534,0.0034,2,1,0.0578987539476706,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: BT Department | Flow: 4.46 L/min | Duration: 1.29 min | Consumption: 5.75 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-16 23:20:00,IT Department,3.27,14.91,4.55,Normal,23,3,0,14.8785,0.0315000000000011,8,1,0.1147313182527721,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: IT Department | Flow: 3.27 L/min | Duration: 4.55 min | Consumption: 14.91 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-16 13:00:00,IT Department,3.37,27.98,8.3,Normal,13,6,1,27.971000000000004,0.0089999999999967,8,1,0.100782155265525,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: IT Department | Flow: 3.37 L/min | Duration: 8.3 min | Consumption: 27.98 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-20 15:20:00,Electronics Department,3.28,19.17,5.84,Normal,15,3,0,19.1552,0.0148000000000045,6,1,0.157607480908385,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Electronics Department | Flow: 3.28 L/min | Duration: 5.84 min | Consumption: 19.17 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-07 08:20:00,Physics Lab,12.51,363.94,29.08,Suspicious,8,1,0,363.7908,0.1492000000000075,11,-1,-0.0062745143384344,Anomaly,Suspicious,"Unusual flow pattern detected: 12.51 L/min for 29.08 min, using approximately 363.94 L. Possible abnormal usage or early-stage leakage.",Schedule inspection of the zone and monitor the next water-flow readings.,"Zone: Physics Lab | Flow: 12.51 L/min | Duration: 29.08 min | Consumption: 363.94 L | Severity: Suspicious | Reason: Unusual flow pattern detected: 12.51 L/min for 29.08 min, using approximately 363.94 L. Possible abnormal usage or early-stage leakage."
2026-08-09 03:50:00,IT Department,4.98,15.67,3.15,Normal,3,6,1,15.687,0.0170000000000012,8,1,0.0920390755989549,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: IT Department | Flow: 4.98 L/min | Duration: 3.15 min | Consumption: 15.67 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-18 10:50:00,HOD Department,2.65,4.82,1.82,Normal,10,5,1,4.823,0.0030000000000001,7,1,0.0837894398516865,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: HOD Department | Flow: 2.65 L/min | Duration: 1.82 min | Consumption: 4.82 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-04 13:30:00,Mechanical Lab,5.41,10.05,1.86,Normal,13,5,1,10.062600000000002,0.0126000000000008,9,1,0.1076845751114261,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Mechanical Lab | Flow: 5.41 L/min | Duration: 1.86 min | Consumption: 10.05 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-21 08:20:00,Electronics Department,9.38,201.68,21.51,Suspicious,8,1,0,201.76380000000003,0.0838000000000249,6,1,0.0352432596704215,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Electronics Department | Flow: 9.38 L/min | Duration: 21.51 min | Consumption: 201.68 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-04 18:50:00,AI Lab,11.58,297.85,25.72,Suspicious,18,1,0,297.8376,0.0124000000000137,0,-1,-0.0084395814654412,Anomaly,Suspicious,"Unusual flow pattern detected: 11.58 L/min for 25.72 min, using approximately 297.85 L. Possible abnormal usage or early-stage leakage.",Schedule inspection of the zone and monitor the next water-flow readings.,"Zone: AI Lab | Flow: 11.58 L/min | Duration: 25.72 min | Consumption: 297.85 L | Severity: Suspicious | Reason: Unusual flow pattern detected: 11.58 L/min for 25.72 min, using approximately 297.85 L. Possible abnormal usage or early-stage leakage."
2026-08-19 05:40:00,HOD Department,3.23,24.53,7.6,Normal,5,2,0,24.548,0.0179999999999971,7,1,0.142205960263838,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: HOD Department | Flow: 3.23 L/min | Duration: 7.6 min | Consumption: 24.53 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-13 16:00:00,Chemistry Lab,5.77,25.86,4.49,Normal,16,3,0,25.9073,0.0472999999999999,5,1,0.1626925084171417,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Chemistry Lab | Flow: 5.77 L/min | Duration: 4.49 min | Consumption: 25.86 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-08-08 03:50:00,BT Department,3.52,23.88,6.78,Normal,3,5,1,23.8656,0.0143999999999984,2,1,0.0971957489743569,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: BT Department | Flow: 3.52 L/min | Duration: 6.78 min | Consumption: 23.88 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-11 18:20:00,IT Department,3.7,29.18,7.88,Normal,18,5,1,29.156,0.0239999999999973,8,1,0.1088844021782065,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: IT Department | Flow: 3.7 L/min | Duration: 7.88 min | Consumption: 29.18 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-28 12:30:00,Electronics Department,5.18,22.36,4.32,Normal,12,1,0,22.3776,0.0176000000000016,6,1,0.1625009686264622,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: Electronics Department | Flow: 5.18 L/min | Duration: 4.32 min | Consumption: 22.36 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-23 23:40:00,AIML Department,5.83,41.75,7.16,Normal,23,3,0,41.7428,0.0071999999999974,1,1,0.1218544560385083,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: AIML Department | Flow: 5.83 L/min | Duration: 7.16 min | Consumption: 41.75 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
2026-07-03 03:50:00,IT Department,10.2,256.83,25.17,Suspicious,3,4,0,256.734,0.0960000000000036,8,1,0.0073840620475194,Normal,Normal,Water usage pattern is within the expected range.,No immediate action required.,Zone: IT Department | Flow: 10.2 L/min | Duration: 25.17 min | Consumption: 256.83 L | Severity: Normal | Reason: Water usage pattern is within the expected range.
